1 10910
1 8743
1 2480
1 12450
1 2284
1 2445
1 16439
1 13912
1 15522
1 12267
1 14701
1 6095
1 1772
1 10509
1 1577
1 10549
1 3121
1 10787
1 2686
1 2515
1 16416
1 5843
1 11976
1 13399
1 888
1 2090
1 12596
1 15600
1 7390
1 3381
1 2402
1 845
1 6636
1 4105
1 1377
1 10506
1 15
1 5623
1 5586
1 8700
1 13410
1 14523
1 14672
1 13982
1 1397
1 5034
1 13577
1 2081
1 1677
1 12784
1 16928
1 2983
1 15874
1 1681
1 13818
1 7841
1 14092
1 6913
1 5552
1 11991
1 10977
1 12805
1 4444
1 15081
1 12079
1 5206
1 2121
1 16135
1 5512
1 1015
1 7581
1 10700
1 14350
1 14016
1 1665
1 7384
1 12670
1 1477
1 13699
1 10705
1 6814
1 7223
1 7790
1 16691
1 10779
1 11248
1 4019
1 5137
1 8332
1 2445
1 8591
1 4736
1 3669
1 11762
1 14652
1 3716
1 9488
1 6428
1 4247
1 12571
1 8775
1 14737
1 10011
1 12645
1 2808
1 1764
1 14458
1 15146
1 13467
1 14004
1 2010
1 6805
1 13702
1 9847
1 11292
1 2703
1 15473
1 8958
1 5098
1 8792
1 706
1 5155
1 7739
1 3609
1 15875
1 1049
1 1359
1 8813
1 13979
1 5106
1 1829
1 2987
1 9966
1 2854
1 12978
1 10374
1 15397
1 14968
1 2245
1 8635
1 12666
1 2453
1 11797
1 5723
1 13770
1 2889
1 7984
1 12330
1 8964
1 16722
1 15302
1 4808
1 2003
1 983
1 9210
1 485
1 6444
1 14849
1 7167
1 187
1 5282
1 7033
1 10761
1 12529
1 16944
1 9842
1 12819
1 3502
1 17
1 16658
1 10382
1 3582
1 6141
1 14023
1 1440
1 93
1 8361
1 4934
1 8166
1 13718
1 16045
1 16559
1 16700
1 313
1 6576
1 1410
1 13614
1 11586
1 2994
1 5098
1 5285
1 11588
1 3251
1 2588
1 16045
1 96
1 14280
1 4960
1 13527
1 3942
1 3353
1 317
1 2926
1 3076
1 3409
1 807
1 1175
1 9287
1 5762
1 10530
1 12628
1 4809
1 6545
1 8089
1 2956
1 11733
1 8457
1 4260
1 7099
1 4180
1 12865
1 13799
1 9283
1 4045
1 9538
1 12378
1 7033
1 8581
1 12784
1 14361
1 6218
1 13768
1 7869
1 3445
1 8026
1 4303
1 16023
1 8596
1 15051
1 3873
1 13576
1 11873
1 13019
1 10564
1 2388
1 5440
1 2096
1 1049
1 10835
1 5570
1 1812
1 2720
1 2226
1 1350
1 1500
1 3790
1 6473
1 5454
1 15412
1 13561
1 10055
1 3838
1 13772
1 16628
1 3978
1 521
1 2256
1 12573
1 6952
1 8313
1 10030
1 4846
1 4106
1 6761
1 14136
1 13699
1 15288
1 5781
1 4161
1 6946
1 8160
1 3808
1 233
1 16140
1 2029
1 5655
1 3014
1 9455
1 5836
1 321
1 15893
1 5300
1 2306
1 13863
1 11946
1 7223
1 10987
1 4032
1 1283
1 12932
1 2756
1 13659
1 14504
1 11741
1 12614
1 10575
1 8721
1 1520
1 8773
1 5180
1 3990
1 5108
1 3988
1 3632
1 3502
1 9334
1 1575
1 6416
1 9069
1 4774
1 7489
1 2206
1 14260
1 6100
1 10459
1 16733
1 3264
1 10105
1 4432
1 14300
1 13930
1 10000
1 1048
1 6937
1 4056
1 2778
1 7144
1 326
1 11549
1 4265
1 4109
1 13548
1 9470
1 9362
1 15484
1 1384
1 15644
1 2
1 9546
1 1522
1 11143
1 11328
1 5871
1 15958
1 4967
1 13586
1 8381
1 12581
1 1747
1 10101
1 108
1 16493
1 10130
1 1122
1 13294
1 5137
1 13367
1 7686
1 2878
1 1712
1 13665
1 7061
1 13659
1 16754
1 9031
1 2475
1 10733
1 61
1 5024
1 924
1 14175
1 10662
1 15317
1 1704
1 4681
1 1867
1 2050
1 11138
1 5561
1 10663
1 2240
1 11952
1 1937
1 13252
1 6583
1 11077
1 3319
1 5766
1 306
1 6994
1 9226
1 15971
1 9868
1 13404
1 15020
1 2411
1 9074
1 15426
1 293
1 12977
1 5541
1 13789
1 5486
1 4618
1 6500
1 3852
1 15180
1 5704
1 1937
1 2000
1 1062
1 215
1 11579
1 2146
1 2489
1 5517
1 598
1 1480
1 888
1 8413
1 11166
1 15742
1 13769
1 12997
1 7606
1 7272
1 1747
1 14608
1 10751
1 15948
1 3227
1 7922
1 12958
1 9200
1 12267
1 3474
1 3398
1 5211
1 8450
1 979
1 9001
1 4516
1 1367
1 2617
1 9217
1 13236
1 14881
1 1582
1 3667
1 3725
1 4069
1 2994
1 9162
1 11768
1 4823
1 3732
1 2218
1 10183
1 1242
1 176
1 1913
1 6409
1 2053
1 849
1 13938
1 8441
1 3762
1 15744
1 11062
1 520
1 15882
1 16535
1 7426
1 15049
1 1919
1 13166
1 4581
1 400
1 11921
1 807
1 14377
1 8094
1 7473
1 2018
1 2043
1 5712
1 2208
1 7100
1 3445
1 1752
1 2101
1 210
1 10420
1 1104
1 7679
1 4689
1 1440
1 5297
1 9027
1 2247
1 13233
1 7593
1 2532
1 13821
1 1676
1 11339
1 13640
1 15407
1 10954
1 4341
1 8451
1 846
1 16037
1 3653
1 1527
1 3062
1 9358
1 15017
1 13553
1 1712
1 13712
1 16194
1 2338
1 12515
1 7332
1 9994
1 4896
1 3997
1 9865
1 13899
1 5634
1 11571
1 5584
1 16084
1 8915
1 9825
1 2449
1 1200
1 3955
1 7134
1 4781
1 1589
1 1062
1 12419
1 11282
1 10796
1 5263
1 8160
1 921
1 15640
1 8408
1 15142
1 4601
1 5067
1 8261
1 11567
1 12795
1 2404
1 16179
1 63
1 8721
1 16156
1 15012
1 12406
1 3174
1 4080
1 16475
1 11976
1 15427
1 1943
1 5610
1 9597
1 628
1 10712
1 2419
1 6396
1 4179
1 10573
1 10536
1 5234
1 14427
1 1837
1 16062
1 12571
1 424
1 4777
1 7356
1 2798
1 12367
1 1181
1 302
1 2393
1 7056
1 4045
1 11112
1 3746
1 6534
1 11343
1 1987
1 10836
1 7526
1 5013
1 868
1 105
1 10523
1 12994
1 2607
1 4488
1 11720
1 16947
1 11610
1 2235
1 16084
1 4353
1 14221
1 7214
1 8041
1 16209
1 5781
1 109
1 767
1 7510
1 1009
1 4449
1 2899
1 2663
1 15708
1 5742
1 13670
1 10588
1 7733
1 15537
1 2709
1 11339
1 8776
1 8302
1 11630
1 7281
1 3704
1 791
1 2975
1 7421
1 6245
1 2506
1 6279
1 6271
1 13159
1 4220
1 1259
1 3990
1 1252
1 14192
1 12699
1 8709
1 11238
1 8865
1 2332
1 15871
1 2388
1 14911
1 1117
1 1876
1 1887
1 7644
1 12479
1 917
1 3707
1 12666
1 8457
1 5683
1 8131
1 12068
1 1667
1 10452
1 12686
1 15331
1 14108
1 3630
1 1414
1 5625
1 1774
1 9749
1 13754
1 5854
1 12479
1 7370
1 10678
1 8707
1 11061
1 13055
1 1897
1 759
1 3213
1 453
1 4817
1 1838
1 2163
1 2863
1 10291
1 8805
1 9897
1 1479
1 9686
1 1774
1 135
1 2605
1 3391
1 13863
1 9593
1 15609
1 1675
1 16756
1 12717
1 13320
1 663
1 12193
1 1903
1 1181
1 5753
1 4924
1 13447
1 2290
1 11978
1 7025
1 552
1 9622
1 1136
1 4105
1 15113
1 13401
1 4423
1 15856
1 2236
1 10637
1 4452
1 7001
1 6314
1 1450
1 5063
1 12767
1 8711
1 2445
1 8053
1 5400
1 4633
1 12212
1 132
1 11481
1 9966
1 6656
1 11732
1 2033
1 5322
1 5459
1 12523
1 2235
1 15234
1 8452
1 13634
1 10482
1 2918
1 12641
1 3582
1 15290
1 8801
1 8139
1 9290
1 2935
1 7898
1 2216
1 7492
1 6443
1 5602
1 5992
1 6123
1 4682
1 6177
1 16973
1 2983
1 16045
1 3468
1 13043
1 6205
1 13092
1 6294
1 3247
1 13659
1 1527
1 14036
1 3664
1 2031
1 15043
1 10383
1 10019
1 5546
1 498
1 15836
1 14674
1 16001
1 27
1 10170
1 2583
1 6495
1 7015
1 16508
1 11542
1 3745
1 7169
1 11081
1 15135
1 6482
1 13337
1 4117
1 10841
1 1810
1 6607
1 7343
1 3020
1 6907
1 6423
1 4050
1 715
1 1766
1 3951
1 1333
1 468
1 4516
1 10613
1 7659
1 5034
1 14143
1 2332
1 14635
1 7077
1 998
1 760
1 15304
1 3526
1 10222
1 6833
1 3573
1 12275
1 3180
1 10491
1 755
1 15121
1 10379
1 5289
1 8606
1 5529
1 678
1 9391
1 8617
1 16089
1 176
1 6555
1 9515
1 4601
1 1038
1 3484
1 4406
1 8853
1 3051
1 250
1 13793
1 11718
1 4587
1 4663
1 677
1 4672
1 8623
1 10543
1 3096
1 12075
1 4177
1 9488
1 3016
1 10246
1 14537
1 13631
1 2038
1 242
1 4449
1 2115
1 1333
1 3471
1 4505
1 310
1 1091
1 615
1 5758
1 12209
1 4886
1 2350
1 4910
1 4748
1 7043
1 4669
1 13721
1 6918
1 2679
1 2691
1 6173
1 15602
1 4687
1 2379
1 1974
1 249
1 3414
1 106
1 3007
1 9050
1 12370
1 16097
1 1794
1 15983
1 13480
1 3162
1 9559
1 12021
1 42
1 7940
1 4861
1 281
1 12108
1 15461
1 13706
